Track_ID,Start_Junction,End_Junction,Track_Length,Max_Capacity,Signal_Positions,Halt_Positions,Track_Type,Electrified,Max_Speed_Limit
TK2255,JN0916,JN0687,228.76,3,"[41.62, 117.19, 123.93, 174.91, 79.59, 21.1, 136.68, 180.25, 221.8, 20.65, 170.74]","[136.31, 3.51, 164.31, 5.99]",Yard Track,No,160
TK2256,JN0625,JN0565,101.04,2,"[90.83, 90.96, 36.41, 49.73, 11.61]","[5.16, 5.94]",Single Line,Yes,100
TK2257,JN0679,JN0453,298.37,2,"[177.67, 1.76, 270.06, 293.45, 197.28, 217.16, 39.86, 228.62, 29.54, 265.47, 150.62, 42.12, 26.47, 131.32]","[1.59, 286.8, 50.93, 125.17, 181.01]",Single Line,Yes,140
TK2258,JN0576,JN0853,196.82,6,"[13.98, 164.71, 187.48, 58.6, 105.38, 58.59, 74.57, 93.8, 155.65]","[28.93, 30.91, 39.73]",Double Line,Yes,100
TK2259,JN0380,JN0549,451.21,3,"[202.57, 408.81, 347.06, 123.19, 58.84, 403.58, 179.09, 172.59, 365.49, 4.22, 203.55, 322.31, 382.94, 399.42, 210.12, 382.5, 16.14, 137.81, 4.74, 74.69, 327.01, 2.0]","[236.01, 186.8, 55.44, 309.37, 312.75, 327.74, 345.32, 142.13, 448.57]",Loop,Yes,160
TK2260,JN0699,JN0505,79.48,7,"[66.51, 19.16, 69.49]",[20.1],Double Line,Yes,140
TK2261,JN0562,JN0041,333.03,2,"[252.88, 149.64, 93.97, 284.51, 289.8, 151.09, 231.74, 122.98, 49.65, 107.06, 227.16, 256.24, 283.63, 5.9, 161.99, 91.22]","[227.78, 81.7, 188.59, 237.11, 256.46, 89.74]",Single Line,Yes,160
TK2262,JN0723,JN0296,25.02,4,[23.79],[],Double Line,Yes,140
TK2263,JN0138,JN0411,180.83,3,"[58.82, 95.88, 95.14, 174.95, 48.51, 103.15, 69.0, 76.31, 10.05]","[124.49, 35.31, 84.72]",Loop,Yes,140
TK2264,JN0490,JN0085,124.98,5,"[5.78, 30.29, 98.09, 105.34, 89.4, 79.06]","[101.39, 15.98]",Double Line,Yes,160
TK2265,JN0936,JN0831,358.17,5,"[166.98, 177.97, 10.12, 187.51, 242.65, 83.69, 353.35, 349.16, 101.3, 255.37, 10.75, 238.45, 223.51, 294.48, 109.02, 314.48, 307.3]","[239.83, 169.18, 221.49, 261.45, 349.31, 43.6, 112.13]",Loop,No,100
TK2266,JN0990,JN0417,70.89,4,"[16.44, 19.38, 27.17]",[5.01],Loop,Yes,120
TK2267,JN0559,JN0895,214.4,4,"[188.6, 119.98, 107.47, 168.22, 118.63, 183.96, 22.06, 166.4, 35.13, 48.29]","[38.47, 51.12, 156.91, 140.5]",Double Line,Yes,160
TK2268,JN0471,JN0713,100.52,4,"[14.66, 83.9, 85.7, 10.96, 26.78]","[73.99, 87.45]",Junction Track,Yes,80
TK2269,JN0390,JN0972,40.33,2,"[37.44, 14.26]",[],Yard Track,Yes,100
TK2270,JN0041,JN0923,374.91,2,"[101.76, 270.13, 24.58, 362.36, 232.73, 187.93, 154.67, 280.81, 133.59, 291.29, 266.45, 206.71, 333.17, 129.71, 21.69, 141.04, 328.17, 28.99]","[286.12, 309.4, 160.44, 72.93, 133.29, 149.39, 349.52]",Yard Track,Yes,120
TK2271,JN0616,JN0005,487.14,2,"[474.86, 265.31, 274.81, 439.2, 345.17, 454.12, 233.41, 475.4, 262.84, 314.13, 40.22, 297.95, 374.02, 214.0, 244.76, 191.61, 472.06, 232.18, 61.48, 14.06, 376.3, 266.8, 1.35, 186.34]","[445.27, 461.69, 26.09, 60.12, 2.37, 423.17, 34.53, 52.56, 110.89]",Yard Track,No,100
TK2272,JN0965,JN0964,393.41,6,"[293.45, 28.98, 232.02, 296.32, 222.53, 4.64, 83.06, 378.81, 277.23, 270.86, 259.75, 50.28, 1.61, 173.35, 174.8, 319.37, 71.43, 108.23, 30.78]","[157.31, 100.71, 103.42, 99.95, 91.08, 125.81, 211.14]",Double Line,Yes,80
TK2273,JN0274,JN0749,423.91,2,"[358.92, 115.62, 189.38, 64.99, 276.62, 1.78, 190.47, 393.87, 380.37, 340.72, 59.84, 220.54, 304.85, 42.89, 62.32, 16.98, 136.95, 371.9, 215.12, 361.71, 35.46]","[23.78, 340.78, 211.0, 199.63, 201.63, 161.54, 375.75, 220.85]",Single Line,No,160
TK2274,JN0190,JN0074,319.92,3,"[216.27, 122.57, 48.12, 62.12, 38.42, 51.21, 135.17, 78.59, 283.0, 307.42, 221.18, 258.74, 81.62, 212.76, 18.56]","[307.2, 214.41, 101.37, 247.31, 5.05, 120.37]",Yard Track,No,140
TK2275,JN0681,JN0331,52.58,5,"[39.22, 47.86]",[8.77],Yard Track,Yes,80
TK2276,JN0754,JN0186,236.55,3,"[64.48, 71.3, 67.11, 65.84, 16.34, 52.15, 25.53, 1.74, 67.56, 83.31, 219.39]","[235.33, 137.07, 213.13, 146.24]",Loop,Yes,100
TK2277,JN0197,JN0708,20.24,1,[8.48],[],Single Line,Yes,160
TK2278,JN0983,JN0609,348.81,1,"[232.3, 136.71, 76.82, 241.43, 341.9, 282.78, 144.43, 131.04, 13.48, 229.19, 77.65, 238.42, 265.15, 306.88, 191.23, 289.5, 252.25]","[123.12, 37.12, 84.47, 294.6, 186.41, 232.15]",Single Line,No,160
TK2279,JN0280,JN0227,47.75,3,"[39.8, 8.21]",[],Junction Track,Yes,120
TK2280,JN0057,JN0095,112.78,9,"[2.03, 79.32, 77.14, 50.78, 36.42]","[48.96, 105.62]",Double Line,Yes,140
TK2281,JN0753,JN0168,470.54,5,"[337.23, 364.26, 338.98, 429.49, 24.47, 402.47, 310.88, 82.59, 321.09, 240.8, 168.94, 116.67, 218.4, 112.52, 38.98, 398.13, 278.95, 171.12, 210.18, 406.94, 150.5, 178.89, 360.47]","[94.35, 310.21, 204.37, 235.34, 370.26, 467.31, 391.26, 75.54, 105.66]",Junction Track,Yes,100
TK2282,JN0129,JN0520,29.09,1,[15.88],[],Single Line,No,140
TK2283,JN0177,JN0093,387.85,3,"[230.9, 212.11, 59.8, 140.64, 294.52, 280.64, 64.06, 165.56, 171.71, 197.25, 178.86, 194.59, 315.38, 151.06, 214.1, 235.34, 365.47, 253.94, 50.69]","[225.91, 256.73, 3.69, 29.21, 7.37, 18.71, 34.78]",Yard Track,No,80
TK2284,JN0205,JN0342,429.42,4,"[212.77, 105.75, 404.92, 367.07, 135.04, 203.79, 221.94, 324.72, 183.77, 234.67, 177.16, 327.57, 238.73, 355.47, 23.08, 388.33, 351.86, 351.48, 60.25, 113.14, 420.95]","[408.07, 97.28, 185.9, 66.97, 112.78, 79.33, 34.76, 248.84]",Loop,Yes,160
TK2285,JN0163,JN0013,312.27,2,"[120.39, 195.17, 150.98, 262.84, 260.12, 142.44, 251.25, 60.25, 116.76, 24.86, 252.25, 304.54, 180.11, 239.35, 125.41]","[175.36, 108.47, 217.6, 76.89, 47.85, 280.59]",Yard Track,No,100
TK2286,JN0807,JN0391,366.1,1,"[205.71, 285.19, 312.8, 63.66, 112.15, 220.14, 106.05, 344.65, 71.07, 130.68, 364.02, 69.26, 164.31, 114.88, 296.47, 111.35, 59.1, 341.63]","[116.2, 271.56, 106.38, 65.38, 293.77, 20.35, 121.54]",Single Line,No,100
TK2287,JN0236,JN0225,90.11,2,"[32.1, 12.62, 75.88, 26.97]",[6.08],Loop,Yes,140
TK2288,JN0687,JN0968,228.12,2,"[97.12, 214.14, 215.61, 67.68, 44.01, 34.1, 109.7, 21.0, 81.41, 3.88, 59.17]","[205.37, 101.97, 16.82, 147.56]",Yard Track,No,80
TK2289,JN0095,JN0236,479.55,5,"[318.7, 211.34, 461.39, 241.6, 424.71, 243.23, 320.52, 185.17, 440.01, 310.24, 9.55, 7.5, 324.26, 54.8, 343.44, 154.42, 258.44, 83.63, 118.08, 209.52, 319.13, 74.68, 134.89]","[99.25, 413.69, 310.75, 224.67, 454.11, 352.86, 447.05, 286.57, 66.2]",Yard Track,Yes,100
TK2290,JN0780,JN0466,257.26,7,"[148.39, 254.88, 182.7, 175.36, 115.79, 226.26, 179.3, 173.62, 75.26, 246.39, 64.42, 134.72]","[87.35, 46.51, 37.07, 75.35, 177.25]",Double Line,No,80
TK2291,JN0837,JN0159,139.25,8,"[119.63, 114.96, 110.52, 76.92, 135.56, 63.83]","[137.37, 122.8]",Double Line,Yes,80
TK2292,JN0058,JN0123,385.28,3,"[360.32, 45.92, 270.46, 206.16, 212.98, 40.65, 93.71, 300.48, 178.65, 176.1, 210.33, 167.14, 310.59, 288.46, 122.14, 312.88, 199.81, 241.86, 333.72]","[183.39, 291.38, 241.99, 164.42, 304.01, 40.52, 223.93]",Yard Track,Yes,140
TK2293,JN0864,JN0996,324.95,2,"[118.9, 183.51, 173.6, 20.15, 219.1, 166.67, 123.94, 21.45, 95.21, 287.29, 56.45, 71.27, 66.71, 289.47, 227.46, 286.55]","[296.92, 301.54, 157.83, 154.75, 269.36, 107.86]",Junction Track,Yes,160
TK2294,JN0061,JN0059,82.34,2,"[67.15, 8.31, 8.06, 16.37]",[29.35],Single Line,Yes,140
TK2295,JN0575,JN0998,81.41,1,"[44.69, 59.99, 27.84, 38.38]",[2.33],Single Line,Yes,140
TK2296,JN0681,JN0113,89.22,5,"[84.41, 53.21, 4.76, 65.92]",[19.38],Junction Track,No,80
TK2297,JN0854,JN0663,142.98,1,"[5.12, 13.53, 96.34, 9.03, 6.61, 116.07, 5.9]","[9.83, 78.57]",Single Line,Yes,80
TK2298,JN0900,JN0697,389.98,5,"[354.08, 257.38, 223.81, 166.87, 198.78, 156.11, 38.85, 257.77, 388.58, 43.87, 387.71, 350.83, 348.72, 324.17, 360.17, 96.1, 170.48, 187.12, 26.51]","[382.55, 268.87, 176.1, 386.96, 106.15, 131.43, 74.43]",Double Line,Yes,140
TK2299,JN0814,JN0919,409.28,4,"[353.89, 390.46, 120.4, 370.51, 408.23, 326.47, 159.71, 249.06, 149.05, 407.63, 27.77, 365.52, 30.51, 17.27, 384.7, 354.96, 147.98, 391.9, 352.74, 369.16]","[243.57, 392.22, 331.35, 384.7, 115.22, 217.78, 355.12, 237.27]",Yard Track,No,80
TK2300,JN0123,JN0263,391.81,5,"[106.87, 259.69, 4.29, 74.33, 128.08, 342.92, 19.98, 19.57, 216.2, 69.65, 94.9, 72.19, 227.88, 21.76, 368.3, 48.25, 372.85, 304.88, 324.43]","[67.71, 262.38, 320.14, 218.65, 215.92, 62.46, 162.3]",Loop,Yes,160
TK2301,JN0853,JN0154,28.97,4,[3.52],[],Yard Track,No,100
TK2302,JN0240,JN0372,14.07,4,[5.14],[],Yard Track,Yes,140
TK2303,JN0984,JN0797,280.0,5,"[42.74, 12.86, 231.15, 154.32, 231.75, 59.65, 233.14, 26.69, 247.3, 230.31, 158.85, 170.33, 96.84]","[56.45, 127.52, 184.09, 279.57, 228.83]",Double Line,Yes,140
TK2304,JN0092,JN0496,133.87,3,"[133.71, 52.35, 11.15, 9.0, 93.49, 38.7]","[116.32, 64.65]",Junction Track,Yes,160
TK2305,JN0842,JN0671,362.99,5,"[115.23, 206.68, 135.82, 84.72, 173.98, 67.17, 89.07, 300.1, 82.96, 252.41, 90.92, 77.1, 91.17, 169.99, 53.1, 38.7, 274.69, 8.46]","[139.93, 143.76, 324.16, 281.13, 185.37, 174.17, 205.31]",Yard Track,Yes,80
TK2306,JN0051,JN0517,33.56,5,[3.28],[],Double Line,Yes,100
TK2307,JN0562,JN0334,476.4,2,"[385.71, 424.32, 412.19, 442.2, 445.13, 142.12, 104.6, 306.37, 58.76, 100.59, 368.24, 309.35, 310.07, 452.89, 318.06, 205.24, 133.55, 161.29, 132.35, 16.67, 124.61, 397.97, 346.93]","[296.25, 429.81, 125.83, 275.21, 14.92, 424.95, 213.3, 84.74, 114.01]",Junction Track,No,100
TK2308,JN0602,JN0894,80.82,2,"[26.82, 33.06, 44.3, 47.43]",[36.19],Loop,Yes,160
TK2309,JN0667,JN0819,236.23,3,"[189.6, 191.35, 228.15, 77.18, 235.62, 71.01, 106.63, 166.84, 36.61, 62.93, 172.0]","[230.18, 173.11, 203.7, 8.86]",Junction Track,Yes,80
TK2310,JN0423,JN0668,339.85,5,"[4.25, 294.08, 15.89, 209.32, 113.21, 230.5, 29.07, 189.03, 290.65, 168.1, 28.67, 12.7, 211.11, 23.63, 24.23, 144.59]","[71.2, 69.4, 163.46, 95.43, 74.52, 174.82]",Double Line,Yes,80
TK2311,JN0892,JN0224,294.88,5,"[141.18, 256.56, 57.84, 282.49, 218.39, 224.82, 196.23, 131.95, 135.92, 247.43, 41.03, 153.95, 91.4, 290.25]","[1.09, 18.78, 285.26, 160.35, 40.85]",Double Line,Yes,100
TK2312,JN0996,JN0550,69.61,5,"[3.3, 58.47, 43.69]",[65.53],Junction Track,Yes,80
TK2313,JN0727,JN0547,333.06,4,"[54.19, 258.83, 302.93, 104.87, 264.23, 30.62, 82.17, 153.83, 128.7, 206.37, 187.51, 29.07, 43.86, 17.22, 317.28, 214.94]","[284.96, 180.27, 64.56, 208.7, 168.31, 135.95]",Double Line,Yes,100
TK2314,JN0177,JN0474,319.87,3,"[1.39, 9.89, 195.61, 58.26, 266.08, 200.72, 313.6, 232.86, 29.02, 54.69, 14.89, 237.08, 40.57, 212.32, 177.65]","[202.57, 162.71, 4.17, 81.0, 283.07, 297.24]",Junction Track,Yes,100
TK2315,JN0657,JN0116,246.12,4,"[25.04, 74.44, 169.74, 195.72, 12.34, 119.85, 15.84, 212.55, 117.24, 225.16, 19.34, 81.34]","[166.51, 72.26, 207.12, 242.88]",Double Line,Yes,140
TK2316,JN0546,JN0137,280.21,5,"[203.13, 3.28, 102.68, 233.27, 177.15, 172.41, 64.06, 177.12, 220.29, 112.58, 51.02, 21.65, 141.7, 191.63]","[45.57, 118.09, 159.34, 43.67, 75.63]",Junction Track,Yes,80
TK2317,JN0758,JN0698,358.25,2,"[349.8, 126.66, 238.68, 329.43, 254.96, 14.44, 226.5, 195.39, 178.88, 198.13, 165.0, 247.85, 5.34, 67.55, 130.9, 162.17, 46.75]","[293.82, 332.95, 269.12, 332.75, 266.26, 158.01, 140.84]",Loop,Yes,80
TK2318,JN0544,JN0851,268.41,2,"[6.03, 28.27, 93.37, 233.55, 224.91, 98.43, 53.66, 215.35, 160.22, 8.48, 215.86, 256.86, 11.3]","[76.73, 219.95, 156.92, 265.55, 245.73]",Single Line,Yes,80
TK2319,JN0532,JN0202,101.11,1,"[57.58, 40.74, 55.15, 24.15, 56.28]","[38.76, 89.74]",Single Line,Yes,100
TK2320,JN0987,JN0524,291.19,1,"[200.43, 190.37, 207.98, 136.18, 183.1, 20.75, 143.69, 96.78, 15.49, 158.63, 104.9, 171.98, 149.43, 80.43]","[157.24, 110.3, 268.22, 109.38, 11.69]",Single Line,No,80
TK2321,JN0191,JN0283,127.68,5,"[60.38, 79.48, 107.39, 125.48, 23.59, 114.75]","[85.2, 120.89]",Loop,Yes,100
TK2322,JN0540,JN0211,100.84,2,"[95.94, 24.44, 22.24, 68.41, 29.41]","[13.02, 37.91]",Single Line,Yes,120
TK2323,JN0844,JN0578,401.82,2,"[62.95, 205.79, 18.36, 78.6, 54.72, 16.3, 390.16, 180.88, 345.13, 143.94, 17.11, 279.52, 15.57, 222.12, 55.9, 269.55, 358.7, 384.04, 212.07, 214.05]","[15.38, 309.35, 384.22, 176.09, 318.92, 320.43, 315.71, 304.85]",Junction Track,Yes,80
TK2324,JN0374,JN0341,35.34,1,[29.24],[],Single Line,Yes,100
TK2325,JN0228,JN0823,345.55,2,"[281.76, 280.73, 288.32, 150.06, 273.63, 126.87, 293.16, 213.54, 123.83, 257.6, 83.91, 333.34, 229.71, 138.64, 190.31, 254.87, 275.52]","[336.9, 72.21, 174.31, 31.6, 28.43, 36.05]",Loop,Yes,140
TK2326,JN0859,JN0495,220.82,4,"[27.39, 20.79, 119.57, 158.7, 139.16, 122.93, 97.28, 139.99, 199.15, 138.55, 13.44]","[125.96, 115.76, 99.81, 125.6]",Loop,Yes,140
TK2327,JN0889,JN0543,409.53,1,"[111.38, 137.67, 100.7, 380.21, 267.5, 213.44, 208.29, 67.95, 394.23, 374.55, 390.04, 119.14, 195.2, 212.51, 200.54, 7.86, 341.2, 305.73, 194.44, 109.51]","[260.04, 56.63, 408.41, 51.33, 23.94, 250.8, 189.78, 294.45]",Single Line,Yes,80
TK2328,JN0135,JN0255,226.26,3,"[92.39, 40.57, 188.52, 9.51, 200.23, 25.02, 129.42, 161.42, 76.1, 191.13, 134.33]","[89.41, 73.62, 25.34, 144.89]",Junction Track,Yes,160
TK2329,JN0617,JN0600,302.89,1,"[249.2, 5.91, 263.1, 64.64, 107.01, 300.34, 122.66, 198.34, 94.11, 111.9, 181.02, 287.23, 85.55, 74.93, 7.96]","[61.22, 79.48, 19.04, 170.71, 38.4, 154.8]",Single Line,Yes,120
TK2330,JN0554,JN0565,51.0,2,"[41.38, 6.11]",[49.07],Single Line,No,80
TK2331,JN0110,JN0862,275.45,8,"[187.12, 114.23, 188.52, 196.76, 206.3, 129.72, 1.04, 207.56, 250.41, 179.77, 144.49, 154.14, 176.51]","[275.05, 17.09, 5.83, 265.58, 121.33]",Double Line,Yes,100
TK2332,JN0169,JN0173,92.78,5,"[53.45, 67.7, 78.94, 11.81]",[25.79],Loop,Yes,120
TK2333,JN0401,JN0203,164.38,2,"[138.49, 68.86, 54.12, 87.26, 20.21, 65.32, 123.58, 121.0]","[126.88, 76.83, 60.64]",Junction Track,No,100
TK2334,JN0178,JN0315,444.53,4,"[291.02, 79.46, 438.95, 305.42, 56.51, 61.36, 288.19, 170.33, 293.37, 321.18, 239.12, 114.05, 245.01, 187.53, 395.79, 329.05, 275.16, 17.66, 440.16, 251.73, 115.12, 262.95]","[363.58, 239.41, 345.35, 183.61, 262.26, 187.7, 234.62, 74.46]",Yard Track,Yes,80
TK2335,JN0804,JN0017,60.91,3,"[54.55, 10.77, 3.24]",[34.87],Junction Track,Yes,160
TK2336,JN0863,JN0250,193.2,2,"[156.41, 43.69, 113.24, 189.69, 163.99, 70.2, 59.18, 158.28, 106.1]","[31.58, 63.34, 127.87]",Single Line,Yes,160
TK2337,JN0036,JN0397,315.46,4,"[295.1, 236.34, 248.52, 162.86, 67.24, 186.52, 243.57, 1.23, 35.89, 149.62, 137.92, 309.87, 29.07, 102.11, 257.13]","[193.2, 177.17, 233.82, 12.61, 298.9, 60.34]",Junction Track,Yes,100
TK2338,JN0367,JN0569,119.58,4,"[115.14, 97.5, 83.11, 65.78, 110.12]","[14.24, 14.56]",Yard Track,No,100
TK2339,JN0928,JN0020,280.87,1,"[130.59, 212.08, 195.46, 66.03, 256.71, 152.98, 240.37, 233.73, 16.48, 174.07, 221.6, 254.61, 142.2, 210.85]","[272.34, 232.51, 239.98, 114.39, 25.75]",Single Line,No,120
TK2340,JN0890,JN0823,296.96,4,"[26.84, 50.73, 256.99, 283.25, 108.34, 122.72, 117.43, 248.07, 134.6, 111.44, 184.67, 145.67, 158.41, 120.87]","[136.76, 10.68, 274.92, 9.08, 229.5]",Junction Track,Yes,160
TK2341,JN0831,JN0863,354.94,3,"[298.68, 123.51, 281.48, 108.28, 66.7, 138.25, 283.02, 249.71, 142.34, 332.89, 145.09, 124.5, 51.37, 24.94, 124.19, 32.66, 164.21]","[305.25, 168.99, 170.58, 89.96, 59.03, 78.91, 201.6]",Yard Track,Yes,160
TK2342,JN0323,JN0052,381.43,2,"[377.2, 107.38, 10.66, 66.81, 359.25, 380.48, 94.12, 85.99, 318.91, 348.71, 248.07, 356.95, 362.36, 289.77, 133.01, 57.01, 197.46, 110.47, 45.2]","[150.28, 183.0, 252.5, 84.35, 331.27, 70.73, 380.37]",Single Line,Yes,80
TK2343,JN0331,JN0657,130.6,4,"[5.06, 64.09, 79.0, 8.68, 6.51, 60.53]","[0.25, 6.12]",Junction Track,Yes,100
TK2344,JN0061,JN0424,242.21,1,"[80.71, 24.05, 211.1, 185.0, 94.55, 201.9, 33.6, 157.7, 230.92, 220.51, 184.28, 64.57]","[24.84, 78.65, 149.53, 76.66]",Single Line,Yes,80
TK2345,JN0760,JN0400,462.11,5,"[169.16, 394.65, 13.31, 244.96, 386.58, 12.76, 130.45, 23.81, 274.96, 146.37, 443.5, 284.79, 259.61, 423.86, 103.32, 259.82, 250.82, 37.95, 430.71, 323.58, 410.4, 454.04, 221.65]","[371.38, 266.9, 451.54, 114.24, 6.39, 85.93, 59.16, 201.92, 35.77]",Loop,Yes,160
TK2346,JN0119,JN0153,238.15,3,"[198.67, 110.12, 180.07, 236.84, 172.56, 3.41, 42.93, 65.79, 195.79, 221.99, 154.72]","[20.97, 118.96, 204.58, 86.25]",Junction Track,Yes,80
TK2347,JN0486,JN0772,236.15,5,"[209.85, 177.08, 77.5, 141.1, 168.97, 178.39, 93.44, 212.25, 222.4, 46.22, 215.19]","[168.3, 209.73, 100.31, 156.14]",Yard Track,Yes,160
TK2348,JN0852,JN0183,109.2,4,"[60.32, 83.58, 93.74, 87.42, 33.58]","[106.59, 70.95]",Yard Track,Yes,80
TK2349,JN0397,JN0750,377.61,3,"[359.24, 186.03, 183.01, 300.05, 147.61, 74.21, 290.15, 343.66, 17.27, 324.7, 165.34, 109.18, 14.79, 77.61, 125.69, 26.69, 71.29, 278.24]","[259.36, 290.7, 62.4, 16.25, 176.94, 129.44, 293.3]",Yard Track,Yes,120
TK2350,JN0624,JN0207,241.09,2,"[30.35, 140.56, 9.69, 171.83, 9.03, 210.58, 15.68, 110.02, 37.46, 32.09, 173.88, 186.66]","[178.21, 97.4, 238.86, 81.96]",Loop,Yes,140
TK2351,JN0253,JN0017,297.96,5,"[170.61, 188.49, 294.57, 229.46, 85.2, 230.31, 276.65, 87.92, 243.52, 70.86, 129.32, 205.64, 72.56, 55.81]","[137.82, 233.36, 177.54, 208.93, 205.38]",Junction Track,Yes,160
TK2352,JN0791,JN0315,72.84,5,"[46.76, 62.44, 56.53]",[4.97],Loop,Yes,140
TK2353,JN0531,JN0435,289.86,5,"[228.95, 75.64, 286.7, 25.05, 238.0, 28.06, 77.55, 143.6, 15.46, 114.25, 101.48, 187.59, 208.12, 26.23]","[11.03, 224.9, 153.04, 154.97, 284.27]",Junction Track,Yes,160
TK2354,JN0868,JN0827,95.25,2,"[65.89, 48.95, 38.8, 3.26]",[16.55],Single Line,Yes,80
TK2355,JN0404,JN0791,58.68,2,"[47.14, 6.09]",[29.03],Single Line,Yes,80
TK2356,JN0293,JN0163,385.0,5,"[234.82, 180.54, 287.96, 229.4, 87.02, 335.13, 83.08, 274.71, 305.0, 264.99, 162.39, 338.01, 126.16, 264.52, 337.9, 59.84, 251.26, 346.87, 39.69]","[56.11, 145.63, 382.81, 86.21, 125.02, 321.51, 50.34]",Junction Track,No,140
TK2357,JN0286,JN0046,76.48,5,"[3.09, 11.42, 56.0]",[45.49],Yard Track,Yes,80
TK2358,JN0669,JN0126,97.88,4,"[42.29, 69.48, 27.59, 11.75]",[97.76],Yard Track,Yes,100
TK2359,JN0872,JN0838,308.59,9,"[28.25, 170.74, 241.64, 208.67, 156.02, 158.34, 125.11, 105.63, 183.2, 230.94, 86.18, 292.12, 112.58, 133.92, 126.88]","[34.36, 35.77, 245.42, 117.67, 66.65, 218.39]",Double Line,No,140
TK2360,JN0895,JN0148,99.85,2,"[3.26, 22.35, 78.4, 73.22]",[18.81],Single Line,Yes,80
TK2361,JN0531,JN0070,469.5,3,"[152.09, 200.03, 4.07, 338.63, 94.17, 172.9, 188.92, 31.1, 171.61, 422.48, 419.36, 11.55, 13.99, 278.87, 96.17, 421.85, 226.7, 152.96, 447.57, 149.27, 150.63, 62.49, 104.35]","[357.05, 356.7, 181.51, 164.03, 196.44, 141.24, 285.36, 392.78, 4.4]",Junction Track,No,100
TK2362,JN0347,JN0323,394.73,4,"[98.25, 121.31, 384.3, 224.11, 232.54, 258.81, 156.99, 386.43, 384.17, 303.64, 83.56, 347.44, 39.84, 248.64, 180.48, 15.48, 356.8, 379.37, 358.17]","[75.97, 131.44, 377.26, 42.01, 230.25, 191.65, 59.96]",Yard Track,No,100
TK2363,JN0869,JN0174,64.95,5,"[13.73, 40.57, 64.22]",[54.14],Yard Track,Yes,80
TK2364,JN0089,JN0490,238.73,2,"[213.78, 166.15, 32.47, 186.1, 5.42, 202.33, 188.19, 198.33, 5.63, 232.16, 146.61]","[191.0, 135.26, 81.11, 70.7]",Single Line,Yes,160
TK2365,JN0941,JN0594,285.92,2,"[143.07, 249.91, 256.46, 282.9, 11.64, 15.15, 54.53, 187.68, 74.9, 141.71, 224.84, 53.12, 81.74, 208.01]","[2.2, 216.55, 193.36, 37.05, 69.72]",Single Line,Yes,120
TK2366,JN0534,JN0278,214.6,9,"[75.61, 197.22, 13.89, 209.23, 181.98, 43.56, 151.38, 19.52, 34.26, 104.72]","[85.94, 174.9, 201.56, 202.33]",Double Line,Yes,100
TK2367,JN0152,JN0931,497.44,3,"[219.26, 179.78, 55.91, 316.32, 95.81, 68.77, 90.61, 342.48, 68.83, 485.62, 377.33, 195.36, 295.12, 3.79, 420.1, 134.91, 35.76, 377.12, 163.95, 282.32, 419.86, 385.98, 167.56, 432.12]","[193.43, 248.73, 304.66, 35.31, 297.05, 287.23, 434.51, 175.93, 120.47]",Junction Track,Yes,160
TK2368,JN0296,JN0254,127.08,3,"[112.21, 5.8, 66.77, 71.93, 55.77, 63.89]","[90.27, 61.47]",Loop,No,100
TK2369,JN0007,JN0807,498.16,2,"[390.79, 262.48, 369.09, 255.77, 29.38, 186.77, 309.2, 313.29, 484.73, 302.05, 142.69, 21.63, 392.76, 443.01, 305.69, 240.3, 428.91, 119.74, 198.63, 252.9, 24.6, 343.02, 93.93, 165.96]","[206.48, 318.08, 32.62, 169.8, 136.68, 0.76, 344.56, 117.53, 82.91]",Yard Track,No,120
TK2370,JN0465,JN0032,345.02,1,"[187.4, 274.41, 211.48, 279.88, 74.76, 71.02, 71.35, 1.67, 61.78, 40.97, 156.55, 43.9, 143.48, 344.84, 173.67, 319.02, 242.17]","[308.56, 215.84, 279.5, 104.47, 128.31, 331.31]",Single Line,Yes,120
TK2371,JN0862,JN0985,199.24,9,"[24.4, 70.44, 24.72, 130.16, 142.8, 31.8, 123.84, 4.58, 86.54]","[56.85, 198.94, 183.86]",Double Line,Yes,100
TK2372,JN0058,JN0908,272.04,2,"[197.54, 91.12, 18.96, 113.61, 148.13, 150.96, 215.62, 12.03, 268.8, 269.47, 26.94, 93.59, 160.59]","[101.56, 132.65, 88.67, 193.73, 99.03]",Junction Track,Yes,160
TK2373,JN0188,JN0747,52.98,2,"[41.08, 28.59]",[24.94],Loop,Yes,160
TK2374,JN0288,JN0558,384.04,1,"[195.14, 67.66, 144.41, 327.67, 306.25, 39.36, 28.93, 327.79, 345.37, 113.0, 134.14, 128.96, 48.76, 286.11, 142.13, 321.15, 337.39, 350.55, 314.12]","[302.97, 172.62, 10.35, 43.04, 203.88, 138.26, 318.4]",Single Line,Yes,80
TK2375,JN0069,JN0911,432.23,2,"[381.07, 6.75, 89.55, 109.48, 113.67, 42.61, 366.62, 68.95, 358.61, 153.47, 197.66, 200.06, 308.24, 316.09, 276.92, 334.44, 3.59, 218.19, 226.5, 103.45, 240.48]","[201.92, 204.06, 51.2, 188.13, 331.27, 177.21, 210.71, 418.19]",Loop,No,140
TK2376,JN0092,JN0461,5.9,3,[2.39],[],Loop,Yes,120
