Signal_ID,Location,Track_ID,Position_KM,Initial_State,Red_Time_Sec,Yellow_Time_Sec,Green_Time_Sec,Controlled_Tracks,Signal_Type,Last_Maintenance
SG3918,JN0773-JN0692,TK0242,8.64,Red,140,12,215,"[""TK0242""]",Manual,2025-04-12 17:37:33.112507
SG3919,JN0644-JN0940,TK2025,484.47,Yellow,105,10,175,"[""TK2025""]",Automatic,2025-04-14 17:37:33.113276
SG3920,JN0104-JN0331,TK1507,194.54,Yellow,60,8,100,"[""TK1507"", ""TK0059""]",Automatic,2025-06-17 17:37:33.114451
SG3921,JN0362-JN0224,TK1458,68.43,Red,102,5,258,"[""TK1458""]",Automatic,2025-08-07 17:37:33.115190
SG3922,JN0745-JN0065,TK0982,43.84,Red,179,10,193,"[""TK0982"", ""TK1154""]",Automatic,2025-06-14 17:37:33.116407
SG3923,JN0706-JN0594,TK1916,163.52,Yellow,170,13,172,"[""TK1916""]",Automatic,2025-03-05 17:37:33.117147
SG3924,JN0878-JN0787,TK0051,262.47,Yellow,103,12,238,"[""TK0051""]",Automatic,2025-06-07 17:37:33.117922
SG3925,JN0005-JN0286,TK0467,83.65,Red,169,10,114,"[""TK0467""]",Automatic,2025-04-29 17:37:33.118638
SG3926,JN0843-JN0392,TK0097,128.57,Green,127,10,205,"[""TK0097""]",Semi-Automatic,2025-05-20 17:37:33.119366
SG3927,JN0854-JN0035,TK2807,1.21,Red,175,7,147,"[""TK2807"", ""TK1273"", ""TK2265""]",Semi-Automatic,2025-08-14 17:37:33.120507
SG3928,JN1000-JN0908,TK0149,324.65,Yellow,157,5,230,"[""TK0149""]",Semi-Automatic,2024-09-24 17:37:33.121234
SG3929,JN0199-JN0212,TK2516,186.4,Red,168,6,149,"[""TK2516"", ""TK1786""]",Manual,2025-02-11 17:37:33.122351
SG3930,JN0586-JN0303,TK1171,33.8,Green,108,10,181,"[""TK1171""]",Semi-Automatic,2025-06-07 17:37:33.123057
SG3931,JN0131-JN0530,TK2994,119.83,Green,139,9,206,"[""TK2994"", ""TK0207""]",Semi-Automatic,2025-07-15 17:37:33.124155
SG3932,JN0881-JN0308,TK2182,56.7,Green,152,14,133,"[""TK2182""]",Automatic,2025-01-19 17:37:33.124865
SG3933,JN0338-JN0155,TK0834,200.13,Red,64,9,164,"[""TK0834"", ""TK2687""]",Manual,2025-01-08 17:37:33.126024
SG3934,JN0434-JN0359,TK0071,94.79,Yellow,171,14,293,"[""TK0071"", ""TK2839"", ""TK1616""]",Automatic,2025-01-30 17:37:33.127202
SG3935,JN0153-JN0627,TK2462,44.39,Yellow,151,12,139,"[""TK2462""]",Automatic,2025-07-29 17:37:33.127927
SG3936,JN0333-JN0603,TK0746,212.33,Green,173,11,283,"[""TK0746""]",Manual,2024-10-06 17:37:33.128658
SG3937,JN0061-JN0058,TK0813,319.69,Yellow,175,10,110,"[""TK0813""]",Semi-Automatic,2025-02-02 17:37:33.129375
SG3938,JN0514-JN0617,TK1867,67.19,Red,62,7,279,"[""TK1867""]",Automatic,2025-08-02 17:37:33.130090
SG3939,JN0835-JN0917,TK1515,166.21,Red,163,10,183,"[""TK1515"", ""TK1394""]",Semi-Automatic,2024-10-09 17:37:33.131199
SG3940,JN0148-JN0313,TK2753,169.25,Red,114,6,284,"[""TK2753"", ""TK2712"", ""TK1309""]",Manual,2024-09-22 17:37:33.132314
SG3941,JN0365-JN0089,TK2243,123.89,Yellow,93,8,171,"[""TK2243"", ""TK2516"", ""TK1416""]",Semi-Automatic,2025-01-20 17:37:33.133428
SG3942,JN0288-JN0066,TK0447,35.04,Red,83,5,95,"[""TK0447""]",Semi-Automatic,2025-08-26 17:37:33.134146
SG3943,JN0607-JN0598,TK1041,36.43,Yellow,135,14,276,"[""TK1041"", ""TK0893""]",Manual,2025-09-15 17:37:33.135269
SG3944,JN0602-JN0138,TK1329,0.29,Yellow,125,11,238,"[""TK1329"", ""TK0340""]",Manual,2024-09-27 17:37:33.136505
SG3945,JN0207-JN0148,TK0463,90.48,Red,67,6,212,"[""TK0463""]",Automatic,2025-01-24 17:37:33.137260
SG3946,JN0585-JN0690,TK2173,118.17,Red,117,8,115,"[""TK2173"", ""TK1686"", ""TK0416""]",Manual,2025-08-18 17:37:33.138411
SG3947,JN0291-JN0413,TK2393,52.52,Yellow,151,10,176,"[""TK2393""]",Semi-Automatic,2025-05-30 17:37:33.139138
SG3948,JN0458-JN0830,TK2785,88.69,Yellow,140,13,233,"[""TK2785""]",Semi-Automatic,2025-05-11 17:37:33.139856
SG3949,JN0200-JN0435,TK2898,225.38,Red,117,13,125,"[""TK2898"", ""TK2954"", ""TK0592""]",Automatic,2025-07-05 17:37:33.141004
SG3950,JN0282-JN0310,TK0440,4.31,Yellow,115,10,155,"[""TK0440""]",Semi-Automatic,2025-03-19 17:37:33.141728
SG3951,JN0406-JN0527,TK1456,11.8,Red,132,7,245,"[""TK1456""]",Automatic,2024-11-01 17:37:33.142445
SG3952,JN0599-JN0133,TK2051,72.76,Green,106,13,156,"[""TK2051"", ""TK2477""]",Semi-Automatic,2025-02-27 17:37:33.143563
SG3953,JN0570-JN0652,TK2184,64.48,Green,174,10,191,"[""TK2184""]",Manual,2024-12-02 17:37:33.144285
SG3954,JN0789-JN0698,TK2479,284.19,Red,176,13,190,"[""TK2479"", ""TK0037"", ""TK0480""]",Manual,2025-04-27 17:37:33.145425
SG3955,JN0952-JN0759,TK2115,46.91,Red,69,11,154,"[""TK2115"", ""TK0276"", ""TK0688""]",Automatic,2024-11-24 17:37:33.146598
SG3956,JN0474-JN0685,TK0264,72.61,Yellow,75,7,262,"[""TK0264""]",Semi-Automatic,2025-09-04 17:37:33.147329
SG3957,JN0868-JN0771,TK0940,69.68,Red,142,12,204,"[""TK0940""]",Automatic,2025-07-10 17:37:33.148050
SG3958,JN0438-JN0868,TK0001,86.74,Red,72,14,291,"[""TK0001""]",Automatic,2025-05-29 17:37:33.148763
SG3959,JN0367-JN0569,TK2338,79.17,Green,127,9,160,"[""TK2338"", ""TK0433"", ""TK1861""]",Manual,2025-05-24 17:37:33.149879
SG3960,JN0305-JN0919,TK1411,200.9,Green,166,11,126,"[""TK1411""]",Automatic,2024-10-05 17:37:33.150600
SG3961,JN0597-JN0059,TK2447,238.16,Red,172,13,101,"[""TK2447"", ""TK0140""]",Semi-Automatic,2025-07-02 17:37:33.151723
SG3962,JN0585-JN0690,TK2173,278.82,Yellow,150,12,133,"[""TK2173"", ""TK1374""]",Automatic,2025-04-13 17:37:33.152910
SG3963,JN0794-JN0360,TK1652,112.55,Red,60,5,146,"[""TK1652"", ""TK2921"", ""TK1179""]",Automatic,2024-10-20 17:37:33.154041
SG3964,JN0292-JN0335,TK0271,35.44,Green,163,9,242,"[""TK0271""]",Manual,2025-07-11 17:37:33.154768
SG3965,JN0394-JN0607,TK0601,30.43,Green,93,7,143,"[""TK0601"", ""TK0671""]",Manual,2025-07-26 17:37:33.155898
SG3966,JN0268-JN0456,TK2498,264.86,Green,78,9,193,"[""TK2498""]",Automatic,2025-05-03 17:37:33.156683
SG3967,JN0988-JN0999,TK2929,373.84,Green,152,11,186,"[""TK2929""]",Automatic,2025-02-04 17:37:33.157413
SG3968,JN0473-JN0951,TK2560,83.87,Red,94,6,140,"[""TK2560""]",Semi-Automatic,2025-01-15 17:37:33.158133
SG3969,JN0187-JN0344,TK2880,114.81,Green,117,9,174,"[""TK2880"", ""TK1475""]",Automatic,2025-07-03 17:37:33.159253
SG3970,JN0905-JN0497,TK2452,236.94,Yellow,154,7,254,"[""TK2452""]",Semi-Automatic,2024-10-17 17:37:33.159975
SG3971,JN0002-JN0423,TK1891,18.11,Yellow,140,10,245,"[""TK1891""]",Semi-Automatic,2025-01-08 17:37:33.160708
SG3972,JN0505-JN0335,TK1444,81.86,Red,107,6,134,"[""TK1444""]",Manual,2025-01-10 17:37:33.161430
SG3973,JN0473-JN0951,TK2560,178.42,Red,165,9,269,"[""TK2560""]",Semi-Automatic,2024-10-18 17:37:33.162147
SG3974,JN0964-JN0644,TK1121,57.24,Red,157,11,266,"[""TK1121"", ""TK0631""]",Manual,2024-11-30 17:37:33.163269
SG3975,JN0098-JN0083,TK2688,362.97,Green,173,6,164,"[""TK2688"", ""TK0566""]",Manual,2025-07-01 17:37:33.164400
SG3976,JN0075-JN0440,TK1123,222.52,Green,103,6,175,"[""TK1123""]",Semi-Automatic,2025-05-02 17:37:33.165122
SG3977,JN0071-JN0882,TK1095,43.35,Red,82,5,164,"[""TK1095""]",Automatic,2024-10-12 17:37:33.165873
SG3978,JN0424-JN0987,TK1302,78.12,Yellow,94,14,206,"[""TK1302"", ""TK2462""]",Manual,2025-08-09 17:37:33.167108
SG3979,JN0107-JN0529,TK0454,185.08,Red,95,13,151,"[""TK0454""]",Semi-Automatic,2025-07-27 17:37:33.167862
SG3980,JN0816-JN0910,TK0081,19.35,Green,95,9,127,"[""TK0081""]",Automatic,2025-05-11 17:37:33.168583
SG3981,JN0111-JN0912,TK2953,114.95,Green,95,7,197,"[""TK2953""]",Automatic,2024-10-09 17:37:33.169304
SG3982,JN0791-JN0315,TK2352,71.66,Green,116,6,103,"[""TK2352""]",Semi-Automatic,2024-11-20 17:37:33.170025
SG3983,JN0537-JN0368,TK0006,350.01,Red,86,13,249,"[""TK0006""]",Automatic,2025-03-05 17:37:33.170742
SG3984,JN0389-JN0937,TK0229,229.04,Yellow,159,14,141,"[""TK0229""]",Manual,2025-06-27 17:37:33.171456
SG3985,JN0040-JN0222,TK1414,111.5,Red,169,7,157,"[""TK1414""]",Manual,2024-10-29 17:37:33.172205
SG3986,JN0680-JN0643,TK2872,11.73,Red,166,9,151,"[""TK2872""]",Manual,2024-12-11 17:37:33.172922
SG3987,JN0257-JN0955,TK2128,320.29,Yellow,61,7,206,"[""TK2128""]",Semi-Automatic,2025-06-20 17:37:33.173665
SG3988,JN0130-JN0776,TK1401,104.88,Yellow,174,7,293,"[""TK1401""]",Automatic,2024-12-22 17:37:33.174390
SG3989,JN0202-JN0893,TK1253,40.51,Yellow,156,9,163,"[""TK1253"", ""TK2671""]",Automatic,2024-09-28 17:37:33.175522
SG3990,JN0245-JN0091,TK0701,24.89,Green,133,14,139,"[""TK0701""]",Automatic,2025-04-12 17:37:33.176323
SG3991,JN0708-JN0178,TK1593,4.08,Yellow,177,6,201,"[""TK1593"", ""TK2751"", ""TK0236""]",Manual,2024-09-22 17:37:33.177458
SG3992,JN0703-JN0199,TK0726,302.76,Green,147,6,166,"[""TK0726"", ""TK1896""]",Semi-Automatic,2025-05-16 17:37:33.178587
SG3993,JN0864-JN0022,TK1234,214.25,Green,73,11,122,"[""TK1234""]",Automatic,2025-04-12 17:37:33.179312
SG3994,JN0242-JN0611,TK0985,39.43,Red,138,13,277,"[""TK0985""]",Automatic,2025-08-11 17:37:33.180038
SG3995,JN0035-JN0444,TK0237,61.57,Yellow,101,10,166,"[""TK0237""]",Automatic,2025-06-16 17:37:33.180759
SG3996,JN0508-JN0955,TK1158,302.97,Red,83,7,192,"[""TK1158"", ""TK1067"", ""TK0463""]",Manual,2025-02-09 17:37:33.181881
SG3997,JN0131-JN0807,TK0738,66.61,Red,118,8,161,"[""TK0738"", ""TK2740""]",Manual,2025-07-12 17:37:33.183004
SG3998,JN0023-JN0953,TK0084,178.11,Yellow,85,7,129,"[""TK0084"", ""TK2486""]",Semi-Automatic,2025-06-01 17:37:33.184133
SG3999,JN0708-JN0178,TK1593,44.18,Red,76,12,114,"[""TK1593"", ""TK1550""]",Manual,2025-08-19 17:37:33.185265
SG4000,JN0080-JN0017,TK0449,5.23,Yellow,171,10,245,"[""TK0449""]",Manual,2025-05-24 17:37:33.186014
SG4001,JN0289-JN0437,TK2160,319.63,Red,78,10,281,"[""TK2160""]",Automatic,2024-10-12 17:37:33.186900
SG4002,JN0969-JN0424,TK0359,204.23,Yellow,78,7,103,"[""TK0359""]",Manual,2024-10-22 17:37:33.187659
SG4003,JN0853-JN0136,TK0493,3.44,Red,134,14,254,"[""TK0493"", ""TK2653"", ""TK1472""]",Manual,2025-01-16 17:37:33.188799
SG4004,JN0334-JN0069,TK1539,56.54,Red,78,13,296,"[""TK1539""]",Automatic,2024-12-31 17:37:33.189529
SG4005,JN0103-JN0623,TK1576,116.05,Yellow,164,13,150,"[""TK1576"", ""TK1659""]",Semi-Automatic,2025-05-02 17:37:33.190665
SG4006,JN0458-JN0516,TK2624,239.38,Green,148,7,93,"[""TK2624""]",Semi-Automatic,2025-02-26 17:37:33.191393
SG4007,JN0469-JN0408,TK0554,21.02,Red,146,7,135,"[""TK0554""]",Manual,2024-09-29 17:37:33.192133
SG4008,JN0454-JN0231,TK1847,51.19,Red,99,14,221,"[""TK1847""]",Semi-Automatic,2025-07-22 17:37:33.192857
SG4009,JN0291-JN0815,TK1971,250.59,Green,123,13,157,"[""TK1971"", ""TK2893""]",Automatic,2025-03-31 17:37:33.193990
SG4010,JN0058-JN0123,TK2292,138.86,Yellow,75,5,114,"[""TK2292""]",Manual,2025-07-14 17:37:33.194713
SG4011,JN0562-JN0041,TK2261,52.97,Red,66,11,158,"[""TK2261""]",Semi-Automatic,2024-10-16 17:37:33.195434
SG4012,JN0096-JN0107,TK0034,68.1,Red,87,9,203,"[""TK0034""]",Automatic,2025-05-27 17:37:33.196182
SG4013,JN0098-JN0984,TK0052,87.91,Green,118,8,213,"[""TK0052""]",Manual,2025-09-14 17:37:33.196909
SG4014,JN0243-JN0364,TK2721,43.53,Yellow,65,7,178,"[""TK2721"", ""TK2535""]",Manual,2025-06-17 17:37:33.198047
SG4015,JN0629-JN0965,TK0745,62.83,Yellow,68,10,210,"[""TK0745"", ""TK0158"", ""TK2436""]",Automatic,2025-03-04 17:37:33.199187
SG4016,JN0467-JN0952,TK0033,258.78,Yellow,178,8,167,"[""TK0033""]",Manual,2025-03-09 17:37:33.199910
SG4017,JN0932-JN0708,TK0910,181.41,Green,105,9,217,"[""TK0910""]",Automatic,2025-01-30 17:37:33.200631
SG4018,JN0046-JN0982,TK0327,7.53,Green,175,5,247,"[""TK0327""]",Automatic,2024-12-23 17:37:33.201350
SG4019,JN0869-JN0373,TK1601,187.83,Green,113,8,294,"[""TK1601"", ""TK2955"", ""TK2954""]",Semi-Automatic,2024-10-17 17:37:33.202489
SG4020,JN0214-JN0874,TK1205,65.65,Green,169,7,144,"[""TK1205""]",Automatic,2024-12-30 17:37:33.203213
SG4021,JN0460-JN0521,TK0317,45.16,Yellow,132,6,275,"[""TK0317""]",Manual,2025-04-01 17:37:33.203940
SG4022,JN0352-JN0201,TK0752,31.72,Red,154,8,259,"[""TK0752""]",Semi-Automatic,2025-02-14 17:37:33.204658
SG4023,JN0351-JN0618,TK2939,156.55,Yellow,71,8,250,"[""TK2939"", ""TK2476""]",Semi-Automatic,2025-03-23 17:37:33.205784
SG4024,JN0561-JN0327,TK1577,131.31,Green,179,7,219,"[""TK1577"", ""TK0351""]",Manual,2024-10-30 17:37:33.206965
SG4025,JN0553-JN0067,TK1882,13.94,Red,149,5,252,"[""TK1882"", ""TK0160"", ""TK1796""]",Automatic,2024-11-15 17:37:33.208135
SG4026,JN0775-JN0907,TK0239,342.44,Yellow,140,8,263,"[""TK0239""]",Automatic,2025-06-22 17:37:33.208868
SG4027,JN0061-JN0384,TK2404,27.65,Yellow,134,10,249,"[""TK2404""]",Semi-Automatic,2024-10-08 17:37:33.209593
SG4028,JN0675-JN0730,TK0863,405.2,Green,134,14,176,"[""TK0863"", ""TK0869""]",Semi-Automatic,2025-09-03 17:37:33.210728
SG4029,JN0517-JN0785,TK0817,163.19,Red,133,12,277,"[""TK0817"", ""TK1384"", ""TK1316""]",Manual,2025-02-27 17:37:33.211877
SG4030,JN0037-JN0575,TK0885,1.73,Red,74,14,254,"[""TK0885""]",Manual,2024-11-08 17:37:33.212615
SG4031,JN0140-JN0032,TK2383,44.18,Yellow,127,13,162,"[""TK2383""]",Automatic,2024-10-02 17:37:33.213353
SG4032,JN0536-JN0680,TK2018,246.53,Red,87,12,289,"[""TK2018""]",Automatic,2025-07-24 17:37:33.214156
SG4033,JN0150-JN0682,TK2005,38.23,Red,69,10,201,"[""TK2005""]",Automatic,2024-11-28 17:37:33.214899
SG4034,JN0517-JN0798,TK0994,0.51,Green,153,7,172,"[""TK0994"", ""TK0286""]",Semi-Automatic,2025-05-28 17:37:33.216058
SG4035,JN0946-JN0267,TK0128,257.78,Green,156,9,214,"[""TK0128""]",Semi-Automatic,2025-07-25 17:37:33.216863
SG4036,JN0988-JN0177,TK1184,204.46,Green,165,10,151,"[""TK1184"", ""TK0098""]",Automatic,2024-11-09 17:37:33.218024
SG4037,JN0401-JN0460,TK1204,22.6,Green,127,7,276,"[""TK1204""]",Manual,2024-12-13 17:37:33.218788
SG4038,JN0092-JN0565,TK2091,21.03,Green,179,11,286,"[""TK2091""]",Automatic,2025-08-18 17:37:33.219521
SG4039,JN0274-JN0749,TK2273,47.2,Red,111,12,245,"[""TK2273"", ""TK2379""]",Automatic,2025-01-27 17:37:33.220660
SG4040,JN0240-JN0386,TK2510,143.21,Yellow,82,7,296,"[""TK2510""]",Manual,2024-11-19 17:37:33.221394
SG4041,JN0823-JN0638,TK1440,53.57,Green,97,12,98,"[""TK1440""]",Semi-Automatic,2024-11-06 17:37:33.222170
SG4042,JN0179-JN0256,TK0647,389.71,Red,115,10,162,"[""TK0647""]",Manual,2024-11-13 17:37:33.222902
SG4043,JN0730-JN0651,TK0966,73.65,Yellow,124,10,90,"[""TK0966""]",Manual,2025-08-06 17:37:33.223647
SG4044,JN0442-JN0305,TK0886,35.56,Red,135,8,167,"[""TK0886"", ""TK1480""]",Manual,2025-05-01 17:37:33.224792
SG4045,JN0345-JN0804,TK1131,71.17,Red,66,14,229,"[""TK1131""]",Automatic,2025-08-29 17:37:33.225527
SG4046,JN0635-JN0085,TK0418,70.7,Yellow,142,9,280,"[""TK0418""]",Manual,2024-12-26 17:37:33.226272
SG4047,JN0737-JN0626,TK0230,36.4,Green,118,5,254,"[""TK0230""]",Semi-Automatic,2025-02-03 17:37:33.227001
SG4048,JN0652-JN0917,TK2484,163.68,Yellow,140,8,124,"[""TK2484"", ""TK0154"", ""TK0123""]",Semi-Automatic,2025-07-07 17:37:33.228147
SG4049,JN0681-JN0036,TK0474,77.6,Red,148,10,268,"[""TK0474""]",Semi-Automatic,2024-10-29 17:37:33.228885
SG4050,JN0025-JN0228,TK2865,51.09,Yellow,167,7,151,"[""TK2865""]",Automatic,2025-03-03 17:37:33.229616
SG4051,JN0666-JN0106,TK1084,249.87,Red,178,6,281,"[""TK1084""]",Automatic,2024-10-17 17:37:33.230363
SG4052,JN0098-JN0241,TK0150,32.54,Green,104,11,267,"[""TK0150""]",Automatic,2025-04-17 17:37:33.231091
SG4053,JN0104-JN0331,TK1507,166.03,Red,164,5,293,"[""TK1507"", ""TK2347"", ""TK0114""]",Manual,2024-11-16 17:37:33.232260
SG4054,JN0249-JN0643,TK0598,99.68,Red,99,7,277,"[""TK0598""]",Automatic,2024-11-27 17:37:33.232992
SG4055,JN0460-JN0128,TK0008,16.98,Green,122,8,117,"[""TK0008""]",Manual,2025-05-05 17:37:33.233768
SG4056,JN0793-JN0422,TK1219,218.84,Yellow,146,11,195,"[""TK1219""]",Automatic,2024-09-20 17:37:33.234497
SG4057,JN0806-JN0428,TK0438,332.53,Yellow,121,14,235,"[""TK0438"", ""TK0712""]",Semi-Automatic,2025-04-10 17:37:33.235638
SG4058,JN0058-JN0496,TK0773,17.01,Red,101,8,232,"[""TK0773"", ""TK0663"", ""TK2176""]",Automatic,2025-04-08 17:37:33.236783
SG4059,JN0529-JN0300,TK1155,179.15,Yellow,88,5,118,"[""TK1155""]",Automatic,2025-03-20 17:37:33.237524
SG4060,JN0808-JN0882,TK1301,102.1,Yellow,165,10,185,"[""TK1301""]",Semi-Automatic,2025-07-30 17:37:33.238257
SG4061,JN0050-JN0836,TK2691,38.64,Red,67,14,108,"[""TK2691""]",Manual,2024-12-24 17:37:33.239005
SG4062,JN0990-JN0987,TK0708,8.75,Green,85,6,110,"[""TK0708"", ""TK2008"", ""TK1481""]",Semi-Automatic,2025-08-04 17:37:33.240150
SG4063,JN0767-JN0765,TK1597,228.93,Green,173,10,156,"[""TK1597""]",Manual,2024-12-17 17:37:33.240888
SG4064,JN0133-JN0869,TK1598,307.39,Yellow,116,11,93,"[""TK1598""]",Semi-Automatic,2025-01-09 17:37:33.241619
SG4065,JN0193-JN0615,TK1345,90.35,Yellow,144,14,193,"[""TK1345"", ""TK1400"", ""TK2344""]",Automatic,2025-03-12 17:37:33.242786
SG4066,JN0396-JN0881,TK0677,71.37,Yellow,96,9,256,"[""TK0677"", ""TK0704""]",Manual,2025-07-05 17:37:33.243938
SG4067,JN0714-JN0906,TK2206,270.53,Red,69,5,155,"[""TK2206""]",Manual,2025-03-02 17:37:33.244677
SG4068,JN0765-JN0536,TK2024,36.91,Yellow,170,7,232,"[""TK2024""]",Manual,2025-08-02 17:37:33.245414
SG4069,JN0395-JN0896,TK1263,75.65,Yellow,84,5,287,"[""TK1263""]",Automatic,2025-04-25 17:37:33.246171
SG4070,JN0406-JN0467,TK0214,120.75,Green,86,14,115,"[""TK0214""]",Automatic,2025-04-22 17:37:33.246909
SG4071,JN0239-JN0279,TK1742,161.01,Green,72,8,273,"[""TK1742""]",Automatic,2024-10-02 17:37:33.247643
SG4072,JN0251-JN0070,TK0933,36.67,Yellow,96,6,220,"[""TK0933""]",Automatic,2024-12-03 17:37:33.248379
SG4073,JN0331-JN0657,TK2343,13.23,Green,165,6,291,"[""TK2343"", ""TK2561"", ""TK0233""]",Automatic,2025-01-08 17:37:33.249724
SG4074,JN0970-JN0628,TK0829,64.47,Red,178,13,287,"[""TK0829""]",Automatic,2025-05-20 17:37:33.250501
SG4075,JN0833-JN0470,TK2923,104.09,Red,82,13,181,"[""TK2923"", ""TK0086""]",Manual,2025-03-25 17:37:33.251669
SG4076,JN0869-JN0174,TK2363,12.78,Green,151,9,213,"[""TK2363"", ""TK2589""]",Semi-Automatic,2025-03-15 17:37:33.252837
SG4077,JN0776-JN0661,TK1111,274.87,Yellow,76,13,133,"[""TK1111""]",Manual,2025-08-18 17:37:33.253615
SG4078,JN0448-JN0543,TK0302,327.61,Red,70,13,193,"[""TK0302""]",Automatic,2024-11-10 17:37:33.254366
SG4079,JN0599-JN0362,TK0116,7.8,Yellow,148,11,122,"[""TK0116"", ""TK1146"", ""TK0694""]",Manual,2024-10-09 17:37:33.255568
SG4080,JN0069-JN0109,TK2720,50.99,Green,128,12,91,"[""TK2720""]",Semi-Automatic,2025-06-24 17:37:33.256436
SG4081,JN0045-JN0397,TK1000,87.49,Red,98,10,283,"[""TK1000"", ""TK1184""]",Semi-Automatic,2025-06-14 17:37:33.257602
SG4082,JN0199-JN0767,TK2396,73.0,Red,171,12,194,"[""TK2396""]",Automatic,2025-05-24 17:37:33.258341
SG4083,JN0865-JN0563,TK2525,6.01,Red,142,8,150,"[""TK2525""]",Automatic,2025-03-07 17:37:33.259086
SG4084,JN0866-JN0593,TK0664,4.69,Yellow,125,9,128,"[""TK0664""]",Automatic,2024-10-12 17:37:33.259837
SG4085,JN0163-JN0963,TK2682,124.38,Red,150,7,106,"[""TK2682"", ""TK2992""]",Semi-Automatic,2025-03-20 17:37:33.261000
SG4086,JN0704-JN0684,TK0810,323.89,Red,63,7,274,"[""TK0810""]",Manual,2024-12-20 17:37:33.261809
SG4087,JN0797-JN0741,TK0244,5.54,Yellow,178,5,251,"[""TK0244""]",Manual,2025-06-01 17:37:33.262558
SG4088,JN0005-JN0006,TK1903,182.55,Yellow,134,12,275,"[""TK1903""]",Manual,2024-11-11 17:37:33.263303
SG4089,JN0374-JN0341,TK2324,32.46,Yellow,163,9,124,"[""TK2324""]",Manual,2025-04-08 17:37:33.264041
SG4090,JN0094-JN0936,TK0473,284.43,Yellow,95,13,169,"[""TK0473""]",Semi-Automatic,2025-01-31 17:37:33.264783
SG4091,JN0300-JN0042,TK1946,62.43,Yellow,173,8,117,"[""TK1946""]",Automatic,2025-03-09 17:37:33.265550
SG4092,JN0214-JN0029,TK2499,23.24,Green,94,8,269,"[""TK2499"", ""TK2495"", ""TK1205""]",Manual,2025-03-14 17:37:33.266787
SG4093,JN0130-JN0068,TK0215,199.06,Red,66,6,186,"[""TK0215"", ""TK0135""]",Semi-Automatic,2025-08-14 17:37:33.267972
SG4094,JN0212-JN0930,TK2511,133.98,Green,174,7,128,"[""TK2511""]",Semi-Automatic,2024-12-19 17:37:33.268728
SG4095,JN0894-JN0597,TK2778,2.35,Green,145,7,248,"[""TK2778""]",Manual,2024-12-03 17:37:33.269480
SG4096,JN0619-JN0186,TK0747,39.05,Red,85,9,113,"[""TK0747""]",Semi-Automatic,2024-11-01 17:37:33.270225
SG4097,JN0865-JN0573,TK2387,9.17,Red,91,6,182,"[""TK2387"", ""TK0141""]",Manual,2025-07-25 17:37:33.271388
SG4098,JN0442-JN0305,TK0886,71.33,Red,105,7,192,"[""TK0886""]",Automatic,2025-03-16 17:37:33.272138
SG4099,JN0675-JN0730,TK0863,380.33,Red,106,13,93,"[""TK0863""]",Semi-Automatic,2024-09-23 17:37:33.272881
SG4100,JN0851-JN0176,TK1702,159.18,Green,172,6,106,"[""TK1702"", ""TK1408""]",Automatic,2025-03-11 17:37:33.274036
SG4101,JN0176-JN0273,TK2500,123.05,Red,136,11,134,"[""TK2500""]",Automatic,2025-04-23 17:37:33.274783
SG4102,JN0908-JN0749,TK0122,24.0,Green,85,14,199,"[""TK0122"", ""TK1931"", ""TK1794""]",Manual,2025-06-24 17:37:33.275944
SG4103,JN0482-JN0354,TK1475,44.84,Yellow,107,14,255,"[""TK1475"", ""TK1939""]",Semi-Automatic,2025-02-01 17:37:33.277169
SG4104,JN0203-JN0740,TK0471,223.98,Green,176,8,183,"[""TK0471""]",Semi-Automatic,2025-01-23 17:37:33.277916
SG4105,JN0394-JN0985,TK2122,149.62,Red,131,7,158,"[""TK2122""]",Automatic,2025-05-05 17:37:33.278669
SG4106,JN0529-JN0135,TK1190,215.49,Red,98,8,164,"[""TK1190""]",Manual,2024-11-16 17:37:33.279415
SG4107,JN0855-JN0672,TK0377,142.65,Yellow,75,9,169,"[""TK0377""]",Semi-Automatic,2025-06-21 17:37:33.280165
SG4108,JN0862-JN0985,TK2371,53.12,Green,176,6,251,"[""TK2371""]",Semi-Automatic,2025-05-25 17:37:33.280906
SG4109,JN0734-JN0488,TK2969,9.69,Red,71,10,270,"[""TK2969""]",Automatic,2024-10-24 17:37:33.281665
SG4110,JN0078-JN0660,TK1078,78.62,Yellow,112,6,203,"[""TK1078""]",Semi-Automatic,2025-06-17 17:37:33.282405
SG4111,JN0671-JN0958,TK0069,37.09,Red,168,12,228,"[""TK0069""]",Automatic,2025-07-31 17:37:33.283142
SG4112,JN0926-JN0620,TK2415,43.96,Green,147,14,258,"[""TK2415""]",Automatic,2025-07-27 17:37:33.283877
SG4113,JN0747-JN0245,TK2990,174.46,Red,114,9,108,"[""TK2990"", ""TK1802""]",Manual,2024-09-21 17:37:33.285026
SG4114,JN0451-JN0918,TK2055,107.36,Green,160,7,100,"[""TK2055""]",Manual,2025-05-30 17:37:33.285764
SG4115,JN0465-JN0032,TK2370,206.87,Red,141,6,140,"[""TK2370"", ""TK1556"", ""TK1606""]",Manual,2025-06-28 17:37:33.286977
SG4116,JN0334-JN0798,TK1725,89.21,Yellow,158,6,129,"[""TK1725"", ""TK0655"", ""TK2854""]",Manual,2024-11-19 17:37:33.288130
SG4117,JN0459-JN0333,TK1397,145.51,Red,137,13,144,"[""TK1397"", ""TK2922"", ""TK0290""]",Manual,2024-12-11 17:37:33.289290
